260 104 -188.891 207.696
260 104 -169.782 -0.000
l85 < 122.000 1.000 8.000 8.000 4.000 10.000 4.000 9.000 1.000 4.000 8.000 8.000 7.000 8.000 9.000 6.000 0.000 1.000 4.000 10.000 3.000 8.000 9.000 9.000 5.000 1.000 6.000 1.000 10.000 9.000 4.000 10.000 3.000 7.000 4.000 10.000 8.000 3.000 2.000 6.000 7.000 6.000 8.000 7.000 1.000 3.000 1.000 8.000 0.000 7.000 7.000 10.000 0.000 0.000 3.000 3.000 1.000 6.000 4.000 10.000 9.000 6.000 5.000 9.000 2.000 4.000 6.000 2.000 2.000 1.000 3.000 7.000 10.000 3.000 7.000 8.000 8.000 3.000 8.000 5.000 10.000 8.000 5.000 1.000 6.000 5.000 4.000 4.000 6.000 2.000 4.000 9.000 0.000 10.000 4.000 8.000 9.000 5.000 8.000 2.000 6.000 6.000 1.000 9.000 5.000 4.000 1.000 4.000 3.000 6.000 10.000 1.000 9.000 1.000 9.000 6.000 5.000 6.000 7.000 1.000 1.000 9.000 4.000 8.000 7.000 6.000 5.000 5.000 9.000 10.000 0.000 5.000 10.000 8.000 8.000 1.000 2.000 1.000 10.000 6.000 2.000 6.000 7.000 0.000 3.000 5.000 9.000 9.000 2.000 5.000 5.000 0.000 8.000 1.000 1.000 6.000 3.000 1.000 4.000 5.000 1.000 0.000 7.000 6.000 9.000 6.000 9.000 10.000 3.000 2.000 4.000 2.000 5.000 1.000 9.000 8.000 7.000 4.000 0.000 9.000 2.000 2.000 8.000 5.000 4.000 0.000 9.000 6.000 1.000 3.000 5.000 2.000 0.000 2.000 10.000 6.000 4.000 10.000 1.000 1.000 7.000 1.000 10.000 4.000 7.000 3.000 10.000 6.000 2.000 6.000 7.000 1.000 2.000 9.000 8.000 3.000 7.000 3.000 2.000 9.000 10.000 6.000 4.000 7.000 6.000 1.000 10.000 5.000 4.000 2.000 8.000 8.000 3.000 3.000 10.000 3.000 9.000 9.000 10.000 4.000 2.000 8.000 6.000 8.000 1.000 1.000 10.000 5.000 0.000 1.000 8.000 1.000 9.000 4.000 2.000 1.000 2.000 9.000 7.000 8.000 5.000 
l86 < 103.000 6.000 10.000 4.000 10.000 8.000 7.000 3.000 10.000 1.000 1.000 9.000 4.000 3.000 5.000 10.000 8.000 0.000 6.000 4.000 4.000 1.000 10.000 9.000 6.000 8.000 8.000 8.000 4.000 1.000 5.000 2.000 3.000 6.000 4.000 2.000 7.000 4.000 8.000 0.000 3.000 7.000 6.000 2.000 3.000 1.000 9.000 8.000 2.000 2.000 4.000 4.000 8.000 6.000 10.000 0.000 4.000 6.000 7.000 0.000 8.000 7.000 2.000 3.000 4.000 8.000 0.000 9.000 5.000 10.000 8.000 8.000 1.000 4.000 10.000 4.000 5.000 2.000 4.000 7.000 7.000 5.000 10.000 10.000 10.000 1.000 0.000 4.000 9.000 7.000 2.000 1.000 0.000 7.000 0.000 6.000 0.000 5.000 8.000 1.000 7.000 4.000 7.000 1.000 2.000 3.000 1.000 7.000 3.000 9.000 0.000 4.000 8.000 3.000 9.000 10.000 9.000 2.000 1.000 4.000 7.000 7.000 1.000 4.000 7.000 0.000 5.000 5.000 7.000 9.000 10.000 8.000 1.000 7.000 3.000 7.000 1.000 2.000 0.000 4.000 6.000 6.000 5.000 1.000 6.000 5.000 9.000 7.000 7.000 10.000 8.000 6.000 0.000 4.000 4.000 3.000 4.000 2.000 4.000 2.000 0.000 1.000 2.000 4.000 9.000 8.000 6.000 5.000 3.000 10.000 7.000 8.000 5.000 2.000 10.000 6.000 3.000 10.000 8.000 2.000 3.000 1.000 4.000 6.000 3.000 0.000 4.000 0.000 3.000 1.000 4.000 9.000 3.000 2.000 3.000 2.000 4.000 8.000 3.000 2.000 8.000 10.000 7.000 10.000 6.000 7.000 6.000 1.000 1.000 5.000 3.000 9.000 0.000 3.000 9.000 0.000 7.000 2.000 7.000 2.000 3.000 4.000 10.000 0.000 3.000 8.000 9.000 0.000 6.000 4.000 7.000 9.000 6.000 8.000 0.000 4.000 6.000 1.000 8.000 0.000 2.000 3.000 9.000 5.000 8.000 1.000 8.000 10.000 5.000 7.000 6.000 9.000 1.000 9.000 0.000 0.000 5.000 5.000 8.000 3.000 7.000 
l87 < 63.000 4.000 5.000 5.000 7.000 10.000 3.000 4.000 5.000 0.000 9.000 6.000 0.000 5.000 3.000 10.000 3.000 4.000 10.000 6.000 8.000 6.000 2.000 2.000 0.000 9.000 9.000 7.000 1.000 8.000 5.000 9.000 10.000 7.000 0.000 7.000 9.000 4.000 3.000 8.000 2.000 9.000 6.000 8.000 6.000 8.000 9.000 4.000 2.000 1.000 0.000 9.000 10.000 0.000 3.000 7.000 0.000 2.000 2.000 10.000 6.000 4.000 8.000 2.000 6.000 7.000 8.000 4.000 0.000 6.000 3.000 3.000 1.000 6.000 10.000 3.000 0.000 3.000 9.000 8.000 4.000 7.000 2.000 10.000 8.000 4.000 8.000 5.000 2.000 7.000 0.000 5.000 3.000 5.000 1.000 7.000 10.000 5.000 1.000 7.000 9.000 4.000 9.000 10.000 5.000 8.000 2.000 10.000 4.000 5.000 10.000 6.000 10.000 6.000 8.000 4.000 2.000 5.000 9.000 7.000 8.000 4.000 10.000 6.000 0.000 5.000 4.000 2.000 8.000 10.000 1.000 3.000 5.000 6.000 5.000 1.000 9.000 8.000 7.000 6.000 6.000 8.000 6.000 0.000 0.000 6.000 1.000 3.000 8.000 9.000 0.000 1.000 0.000 10.000 4.000 4.000 0.000 5.000 2.000 1.000 10.000 3.000 1.000 3.000 9.000 6.000 2.000 5.000 6.000 5.000 9.000 0.000 9.000 8.000 0.000 9.000 3.000 7.000 1.000 0.000 6.000 1.000 3.000 5.000 1.000 6.000 10.000 7.000 0.000 0.000 7.000 1.000 8.000 4.000 7.000 7.000 6.000 1.000 8.000 7.000 9.000 5.000 1.000 8.000 4.000 0.000 5.000 1.000 8.000 8.000 6.000 9.000 7.000 4.000 9.000 7.000 0.000 8.000 2.000 10.000 7.000 8.000 4.000 7.000 1.000 5.000 5.000 7.000 2.000 5.000 6.000 7.000 7.000 0.000 3.000 0.000 9.000 7.000 6.000 7.000 1.000 8.000 5.000 6.000 10.000 3.000 8.000 6.000 3.000 5.000 7.000 9.000 5.000 6.000 5.000 0.000 1.000 5.000 0.000 2.000 10.000 
l88 < 85.000 2.000 1.000 1.000 2.000 3.000 4.000 2.000 7.000 3.000 10.000 8.000 2.000 8.000 5.000 10.000 10.000 0.000 0.000 6.000 9.000 6.000 10.000 3.000 0.000 1.000 5.000 2.000 2.000 7.000 2.000 0.000 6.000 7.000 4.000 10.000 5.000 3.000 9.000 6.000 2.000 7.000 8.000 4.000 1.000 5.000 3.000 2.000 2.000 2.000 4.000 4.000 9.000 9.000 0.000 6.000 1.000 3.000 0.000 4.000 2.000 1.000 4.000 1.000 8.000 1.000 2.000 4.000 5.000 5.000 5.000 9.000 5.000 7.000 6.000 2.000 9.000 8.000 2.000 4.000 0.000 10.000 9.000 6.000 1.000 9.000 7.000 7.000 9.000 0.000 6.000 4.000 3.000 7.000 7.000 6.000 5.000 10.000 0.000 7.000 0.000 9.000 1.000 10.000 5.000 4.000 6.000 5.000 6.000 6.000 6.000 6.000 5.000 4.000 0.000 4.000 2.000 0.000 9.000 4.000 0.000 0.000 1.000 9.000 1.000 10.000 9.000 10.000 5.000 8.000 3.000 6.000 0.000 0.000 7.000 9.000 2.000 8.000 2.000 0.000 3.000 3.000 4.000 1.000 4.000 4.000 2.000 3.000 9.000 0.000 5.000 9.000 8.000 0.000 4.000 4.000 0.000 3.000 9.000 10.000 8.000 1.000 0.000 4.000 1.000 3.000 6.000 8.000 9.000 2.000 2.000 0.000 4.000 4.000 4.000 0.000 2.000 3.000 7.000 0.000 3.000 1.000 0.000 10.000 10.000 8.000 4.000 1.000 0.000 4.000 10.000 1.000 2.000 10.000 1.000 10.000 4.000 5.000 7.000 2.000 6.000 0.000 10.000 6.000 4.000 7.000 9.000 6.000 2.000 3.000 0.000 1.000 0.000 9.000 2.000 2.000 0.000 0.000 6.000 4.000 10.000 1.000 0.000 5.000 10.000 10.000 2.000 3.000 1.000 7.000 3.000 9.000 1.000 9.000 7.000 10.000 0.000 2.000 7.000 2.000 6.000 3.000 4.000 0.000 4.000 7.000 10.000 6.000 9.000 4.000 5.000 7.000 10.000 0.000 3.000 4.000 6.000 4.000 4.000 0.000 0.000 
l89 < 47.000 6.000 2.000 0.000 2.000 3.000 6.000 3.000 3.000 3.000 5.000 8.000 2.000 6.000 9.000 0.000 10.000 8.000 8.000 4.000 5.000 3.000 8.000 10.000 4.000 9.000 1.000 7.000 5.000 2.000 2.000 9.000 2.000 1.000 7.000 4.000 4.000 2.000 0.000 5.000 1.000 7.000 0.000 10.000 4.000 7.000 7.000 3.000 0.000 2.000 6.000 5.000 0.000 8.000 2.000 10.000 0.000 1.000 6.000 9.000 3.000 3.000 4.000 7.000 6.000 3.000 10.000 10.000 9.000 2.000 4.000 8.000 6.000 2.000 9.000 6.000 5.000 6.000 4.000 9.000 10.000 10.000 3.000 1.000 9.000 0.000 2.000 4.000 8.000 5.000 9.000 6.000 2.000 8.000 6.000 7.000 9.000 4.000 3.000 1.000 7.000 2.000 1.000 3.000 8.000 0.000 10.000 4.000 5.000 8.000 1.000 2.000 4.000 9.000 0.000 5.000 6.000 5.000 1.000 1.000 8.000 9.000 4.000 2.000 8.000 5.000 2.000 4.000 7.000 3.000 8.000 7.000 7.000 1.000 8.000 7.000 7.000 4.000 10.000 5.000 7.000 2.000 7.000 0.000 3.000 0.000 4.000 5.000 10.000 4.000 10.000 2.000 10.000 8.000 7.000 7.000 0.000 3.000 0.000 1.000 10.000 2.000 4.000 9.000 3.000 10.000 9.000 5.000 0.000 6.000 8.000 6.000 10.000 8.000 5.000 7.000 7.000 8.000 10.000 4.000 1.000 1.000 8.000 4.000 2.000 10.000 7.000 9.000 6.000 5.000 2.000 9.000 1.000 10.000 0.000 4.000 1.000 10.000 10.000 4.000 7.000 10.000 8.000 0.000 7.000 8.000 2.000 8.000 0.000 3.000 9.000 3.000 7.000 5.000 6.000 5.000 0.000 8.000 0.000 0.000 5.000 7.000 8.000 7.000 10.000 9.000 4.000 0.000 7.000 0.000 2.000 9.000 0.000 3.000 1.000 1.000 7.000 5.000 8.000 5.000 3.000 8.000 4.000 3.000 3.000 2.000 9.000 9.000 7.000 6.000 8.000 9.000 10.000 8.000 6.000 9.000 4.000 0.000 0.000 3.000 10.000 
l90 < 56.000 2.000 8.000 2.000 5.000 4.000 10.000 4.000 10.000 4.000 10.000 8.000 10.000 2.000 7.000 8.000 6.000 2.000 1.000 8.000 10.000 3.000 0.000 9.000 5.000 4.000 10.000 9.000 3.000 0.000 1.000 3.000 6.000 6.000 5.000 10.000 8.000 6.000 10.000 9.000 3.000 7.000 2.000 0.000 9.000 1.000 3.000 10.000 10.000 0.000 7.000 3.000 1.000 9.000 1.000 1.000 6.000 2.000 6.000 7.000 10.000 4.000 2.000 6.000 2.000 10.000 4.000 0.000 4.000 10.000 1.000 2.000 2.000 7.000 6.000 9.000 4.000 10.000 2.000 2.000 1.000 9.000 8.000 7.000 6.000 5.000 3.000 6.000 3.000 10.000 0.000 4.000 10.000 6.000 2.000 4.000 6.000 4.000 2.000 4.000 5.000 9.000 10.000 5.000 8.000 9.000 10.000 6.000 3.000 4.000 7.000 9.000 2.000 6.000 7.000 8.000 3.000 7.000 5.000 6.000 1.000 1.000 5.000 10.000 3.000 4.000 9.000 4.000 7.000 7.000 4.000 1.000 6.000 7.000 10.000 10.000 3.000 5.000 3.000 10.000 0.000 2.000 0.000 6.000 3.000 7.000 9.000 10.000 8.000 1.000 10.000 2.000 1.000 2.000 0.000 2.000 0.000 3.000 3.000 5.000 7.000 3.000 9.000 3.000 7.000 0.000 2.000 7.000 0.000 5.000 6.000 0.000 3.000 7.000 8.000 0.000 10.000 9.000 7.000 10.000 9.000 9.000 1.000 2.000 4.000 6.000 7.000 7.000 8.000 0.000 8.000 7.000 8.000 10.000 1.000 8.000 0.000 4.000 1.000 8.000 8.000 5.000 4.000 6.000 10.000 8.000 7.000 1.000 1.000 1.000 9.000 10.000 5.000 10.000 7.000 0.000 10.000 8.000 5.000 9.000 10.000 1.000 8.000 7.000 0.000 7.000 8.000 10.000 10.000 2.000 8.000 5.000 1.000 4.000 2.000 9.000 1.000 3.000 6.000 7.000 10.000 0.000 5.000 9.000 6.000 3.000 4.000 2.000 6.000 3.000 2.000 4.000 9.000 2.000 4.000 8.000 10.000 8.000 8.000 8.000 7.000 
l91 < 119.000 3.000 7.000 1.000 0.000 2.000 10.000 5.000 1.000 4.000 6.000 7.000 0.000 2.000 7.000 2.000 5.000 8.000 9.000 3.000 0.000 0.000 2.000 3.000 4.000 0.000 4.000 5.000 1.000 6.000 6.000 6.000 4.000 1.000 9.000 0.000 6.000 6.000 10.000 10.000 7.000 2.000 6.000 10.000 1.000 1.000 4.000 10.000 9.000 0.000 4.000 9.000 2.000 8.000 3.000 2.000 8.000 5.000 5.000 2.000 7.000 9.000 5.000 3.000 10.000 3.000 10.000 5.000 4.000 0.000 4.000 0.000 3.000 4.000 10.000 10.000 10.000 2.000 0.000 8.000 4.000 8.000 8.000 5.000 4.000 6.000 10.000 10.000 5.000 10.000 5.000 8.000 10.000 8.000 4.000 2.000 2.000 10.000 8.000 1.000 7.000 1.000 9.000 6.000 9.000 5.000 8.000 6.000 2.000 0.000 10.000 4.000 5.000 4.000 8.000 2.000 0.000 6.000 2.000 4.000 5.000 3.000 2.000 2.000 6.000 9.000 9.000 7.000 6.000 3.000 7.000 7.000 7.000 10.000 7.000 5.000 5.000 1.000 1.000 10.000 7.000 0.000 4.000 0.000 3.000 5.000 10.000 8.000 10.000 6.000 10.000 1.000 10.000 2.000 3.000 7.000 9.000 3.000 9.000 9.000 6.000 1.000 3.000 8.000 9.000 7.000 10.000 1.000 5.000 1.000 10.000 7.000 10.000 1.000 6.000 8.000 4.000 2.000 9.000 10.000 3.000 3.000 10.000 2.000 10.000 6.000 9.000 9.000 8.000 5.000 10.000 9.000 10.000 3.000 9.000 1.000 4.000 10.000 2.000 2.000 10.000 1.000 8.000 2.000 2.000 2.000 10.000 0.000 7.000 2.000 0.000 6.000 8.000 1.000 4.000 10.000 5.000 9.000 8.000 10.000 0.000 10.000 1.000 2.000 2.000 6.000 2.000 2.000 0.000 9.000 6.000 4.000 5.000 5.000 4.000 6.000 4.000 6.000 0.000 9.000 6.000 9.000 7.000 1.000 4.000 1.000 3.000 0.000 5.000 10.000 6.000 7.000 10.000 10.000 7.000 8.000 4.000 3.000 8.000 7.000 5.000 
l92 < 85.000 9.000 7.000 1.000 8.000 6.000 9.000 6.000 0.000 6.000 9.000 10.000 2.000 9.000 0.000 2.000 0.000 8.000 9.000 9.000 4.000 7.000 8.000 10.000 6.000 9.000 8.000 1.000 6.000 2.000 7.000 6.000 3.000 7.000 10.000 3.000 9.000 1.000 2.000 1.000 4.000 3.000 2.000 8.000 10.000 2.000 10.000 0.000 7.000 0.000 4.000 5.000 7.000 9.000 1.000 10.000 7.000 4.000 1.000 1.000 6.000 2.000 5.000 9.000 4.000 7.000 9.000 7.000 5.000 5.000 4.000 0.000 5.000 1.000 8.000 1.000 2.000 3.000 10.000 7.000 0.000 0.000 8.000 8.000 7.000 2.000 8.000 4.000 2.000 9.000 2.000 7.000 10.000 6.000 9.000 1.000 2.000 1.000 9.000 8.000 8.000 9.000 2.000 2.000 8.000 4.000 7.000 1.000 3.000 8.000 5.000 7.000 9.000 3.000 4.000 9.000 6.000 8.000 3.000 2.000 2.000 6.000 4.000 9.000 10.000 0.000 7.000 7.000 8.000 2.000 10.000 5.000 10.000 0.000 2.000 2.000 3.000 3.000 7.000 8.000 8.000 6.000 2.000 6.000 6.000 9.000 9.000 5.000 4.000 10.000 7.000 10.000 8.000 2.000 2.000 1.000 2.000 6.000 7.000 7.000 6.000 10.000 7.000 10.000 9.000 8.000 9.000 8.000 10.000 2.000 8.000 5.000 2.000 0.000 3.000 3.000 3.000 8.000 7.000 2.000 9.000 2.000 1.000 1.000 1.000 2.000 9.000 10.000 8.000 9.000 7.000 3.000 0.000 8.000 2.000 6.000 9.000 6.000 4.000 3.000 3.000 3.000 7.000 5.000 5.000 8.000 10.000 8.000 6.000 0.000 3.000 1.000 4.000 0.000 3.000 9.000 7.000 4.000 1.000 0.000 2.000 3.000 3.000 8.000 0.000 9.000 7.000 1.000 1.000 6.000 10.000 9.000 0.000 8.000 3.000 8.000 4.000 9.000 1.000 9.000 1.000 0.000 10.000 2.000 2.000 7.000 5.000 7.000 6.000 8.000 9.000 2.000 0.000 7.000 9.000 7.000 5.000 10.000 2.000 6.000 0.000 
l93 < 127.000 1.000 9.000 3.000 0.000 6.000 9.000 2.000 6.000 1.000 5.000 3.000 1.000 5.000 9.000 6.000 7.000 2.000 5.000 5.000 3.000 5.000 8.000 6.000 3.000 10.000 3.000 8.000 0.000 7.000 7.000 10.000 3.000 2.000 7.000 0.000 0.000 4.000 6.000 0.000 8.000 7.000 10.000 0.000 3.000 1.000 2.000 0.000 9.000 8.000 8.000 6.000 0.000 4.000 8.000 8.000 7.000 2.000 9.000 4.000 7.000 0.000 2.000 9.000 9.000 2.000 8.000 2.000 0.000 10.000 9.000 8.000 8.000 0.000 7.000 3.000 5.000 6.000 10.000 1.000 10.000 6.000 6.000 4.000 1.000 1.000 10.000 4.000 3.000 5.000 2.000 3.000 10.000 3.000 5.000 5.000 10.000 8.000 9.000 9.000 10.000 0.000 10.000 3.000 3.000 5.000 8.000 9.000 7.000 6.000 1.000 7.000 9.000 9.000 0.000 3.000 5.000 1.000 0.000 6.000 2.000 7.000 3.000 2.000 10.000 1.000 1.000 7.000 9.000 10.000 8.000 7.000 7.000 7.000 4.000 10.000 5.000 1.000 8.000 0.000 9.000 5.000 7.000 1.000 8.000 9.000 8.000 10.000 5.000 5.000 5.000 3.000 1.000 6.000 9.000 9.000 4.000 6.000 2.000 3.000 1.000 2.000 6.000 3.000 9.000 1.000 0.000 1.000 6.000 3.000 1.000 5.000 4.000 2.000 6.000 8.000 0.000 8.000 0.000 4.000 2.000 5.000 6.000 2.000 9.000 4.000 0.000 10.000 3.000 4.000 2.000 10.000 5.000 9.000 4.000 7.000 9.000 8.000 10.000 2.000 9.000 0.000 2.000 10.000 4.000 5.000 7.000 4.000 0.000 9.000 6.000 2.000 10.000 8.000 6.000 10.000 2.000 2.000 4.000 8.000 4.000 0.000 8.000 0.000 5.000 0.000 10.000 9.000 8.000 2.000 7.000 9.000 7.000 6.000 9.000 2.000 2.000 1.000 6.000 8.000 10.000 2.000 5.000 1.000 1.000 2.000 2.000 4.000 3.000 8.000 9.000 6.000 0.000 4.000 0.000 6.000 1.000 4.000 3.000 6.000 9.000 
l94 < 57.000 3.000 9.000 1.000 8.000 8.000 9.000 5.000 2.000 5.000 10.000 9.000 2.000 1.000 5.000 2.000 10.000 9.000 1.000 3.000 9.000 5.000 1.000 5.000 9.000 0.000 6.000 8.000 5.000 5.000 10.000 0.000 8.000 3.000 7.000 7.000 2.000 2.000 3.000 4.000 3.000 6.000 6.000 10.000 7.000 1.000 2.000 7.000 7.000 6.000 5.000 8.000 10.000 1.000 6.000 6.000 1.000 9.000 2.000 3.000 1.000 10.000 10.000 5.000 1.000 8.000 1.000 6.000 9.000 2.000 7.000 10.000 3.000 9.000 7.000 1.000 0.000 4.000 9.000 5.000 8.000 2.000 0.000 7.000 10.000 6.000 2.000 8.000 10.000 0.000 8.000 1.000 0.000 2.000 6.000 3.000 1.000 10.000 4.000 0.000 7.000 10.000 6.000 9.000 2.000 10.000 3.000 6.000 10.000 7.000 3.000 5.000 5.000 5.000 3.000 1.000 2.000 5.000 4.000 2.000 0.000 7.000 8.000 7.000 2.000 7.000 9.000 10.000 6.000 5.000 4.000 9.000 9.000 1.000 2.000 3.000 7.000 5.000 10.000 5.000 4.000 5.000 0.000 1.000 0.000 6.000 5.000 1.000 10.000 3.000 1.000 0.000 4.000 7.000 4.000 8.000 7.000 3.000 7.000 5.000 9.000 5.000 3.000 6.000 9.000 7.000 6.000 8.000 10.000 1.000 1.000 7.000 6.000 0.000 10.000 9.000 8.000 1.000 1.000 9.000 4.000 10.000 1.000 7.000 10.000 7.000 8.000 2.000 3.000 5.000 6.000 1.000 1.000 2.000 7.000 1.000 2.000 8.000 3.000 1.000 7.000 1.000 0.000 6.000 7.000 10.000 9.000 1.000 7.000 5.000 7.000 1.000 8.000 10.000 0.000 6.000 2.000 6.000 5.000 10.000 0.000 0.000 5.000 10.000 6.000 9.000 0.000 6.000 7.000 10.000 4.000 0.000 4.000 2.000 10.000 4.000 7.000 4.000 7.000 7.000 10.000 1.000 4.000 10.000 6.000 4.000 0.000 0.000 10.000 4.000 2.000 0.000 10.000 10.000 6.000 6.000 5.000 1.000 10.000 2.000 10.000 
l95 < 83.000 2.000 9.000 0.000 0.000 4.000 0.000 2.000 4.000 4.000 4.000 1.000 2.000 1.000 1.000 10.000 8.000 4.000 2.000 6.000 7.000 5.000 1.000 1.000 10.000 7.000 3.000 8.000 3.000 4.000 8.000 1.000 6.000 7.000 3.000 5.000 4.000 0.000 10.000 7.000 4.000 1.000 3.000 6.000 10.000 0.000 1.000 4.000 10.000 0.000 8.000 8.000 10.000 9.000 7.000 10.000 7.000 3.000 4.000 3.000 4.000 4.000 3.000 6.000 6.000 0.000 10.000 8.000 2.000 6.000 0.000 7.000 10.000 6.000 6.000 4.000 8.000 0.000 10.000 0.000 5.000 5.000 10.000 3.000 6.000 3.000 4.000 4.000 8.000 3.000 7.000 10.000 3.000 0.000 7.000 0.000 9.000 6.000 6.000 2.000 4.000 1.000 6.000 8.000 5.000 0.000 2.000 10.000 1.000 1.000 10.000 3.000 2.000 1.000 2.000 0.000 0.000 6.000 0.000 6.000 6.000 9.000 10.000 7.000 5.000 8.000 0.000 0.000 7.000 9.000 3.000 5.000 9.000 0.000 10.000 9.000 0.000 8.000 9.000 6.000 1.000 10.000 1.000 4.000 5.000 9.000 1.000 2.000 5.000 6.000 6.000 2.000 9.000 0.000 1.000 3.000 0.000 5.000 9.000 3.000 2.000 6.000 5.000 3.000 9.000 8.000 2.000 5.000 8.000 7.000 0.000 8.000 1.000 8.000 9.000 0.000 1.000 0.000 3.000 1.000 6.000 6.000 8.000 5.000 7.000 2.000 7.000 1.000 8.000 2.000 6.000 3.000 8.000 6.000 8.000 8.000 0.000 6.000 8.000 10.000 1.000 9.000 0.000 10.000 0.000 1.000 4.000 1.000 0.000 9.000 6.000 7.000 6.000 6.000 9.000 0.000 1.000 3.000 5.000 5.000 0.000 4.000 6.000 5.000 2.000 7.000 6.000 1.000 0.000 5.000 6.000 10.000 4.000 8.000 0.000 2.000 3.000 9.000 0.000 10.000 7.000 9.000 2.000 5.000 2.000 7.000 7.000 10.000 7.000 0.000 2.000 10.000 9.000 6.000 6.000 6.000 10.000 9.000 1.000 9.000 0.000 
l96 < 97.000 5.000 4.000 3.000 5.000 1.000 3.000 4.000 1.000 6.000 1.000 5.000 3.000 1.000 2.000 0.000 4.000 6.000 2.000 3.000 0.000 8.000 1.000 4.000 7.000 1.000 2.000 5.000 3.000 4.000 9.000 3.000 9.000 0.000 7.000 0.000 10.000 8.000 9.000 3.000 2.000 3.000 4.000 5.000 0.000 7.000 3.000 4.000 6.000 3.000 0.000 2.000 6.000 4.000 6.000 0.000 2.000 5.000 2.000 4.000 2.000 3.000 5.000 10.000 10.000 8.000 4.000 9.000 3.000 10.000 0.000 2.000 7.000 8.000 6.000 7.000 7.000 1.000 9.000 6.000 8.000 2.000 9.000 5.000 7.000 1.000 1.000 6.000 7.000 9.000 6.000 2.000 10.000 4.000 0.000 8.000 7.000 4.000 0.000 5.000 4.000 5.000 0.000 3.000 6.000 0.000 2.000 10.000 6.000 3.000 4.000 8.000 9.000 5.000 8.000 10.000 4.000 6.000 9.000 10.000 6.000 10.000 3.000 0.000 2.000 9.000 2.000 0.000 7.000 2.000 6.000 7.000 7.000 7.000 6.000 4.000 10.000 7.000 7.000 2.000 5.000 0.000 1.000 8.000 3.000 8.000 6.000 6.000 9.000 10.000 7.000 3.000 4.000 2.000 2.000 2.000 6.000 0.000 1.000 5.000 4.000 0.000 6.000 5.000 1.000 6.000 6.000 10.000 2.000 8.000 7.000 0.000 10.000 6.000 7.000 1.000 0.000 1.000 0.000 7.000 3.000 10.000 10.000 8.000 8.000 7.000 4.000 5.000 0.000 1.000 6.000 3.000 10.000 7.000 2.000 8.000 4.000 9.000 2.000 2.000 4.000 4.000 5.000 6.000 6.000 4.000 10.000 7.000 5.000 5.000 3.000 3.000 4.000 2.000 5.000 2.000 7.000 4.000 6.000 5.000 9.000 8.000 8.000 3.000 5.000 10.000 2.000 5.000 1.000 3.000 10.000 9.000 9.000 0.000 10.000 10.000 3.000 2.000 5.000 9.000 9.000 9.000 3.000 0.000 0.000 0.000 0.000 1.000 2.000 10.000 10.000 2.000 7.000 5.000 10.000 0.000 8.000 4.000 1.000 10.000 7.000 
l97 < 120.000 6.000 4.000 1.000 9.000 9.000 3.000 5.000 9.000 8.000 5.000 1.000 6.000 9.000 10.000 9.000 9.000 3.000 8.000 4.000 9.000 6.000 5.000 0.000 5.000 8.000 0.000 9.000 3.000 3.000 0.000 7.000 0.000 10.000 0.000 0.000 1.000 9.000 8.000 6.000 4.000 3.000 9.000 7.000 9.000 5.000 8.000 1.000 5.000 8.000 1.000 7.000 0.000 5.000 10.000 10.000 0.000 2.000 1.000 7.000 4.000 6.000 2.000 8.000 1.000 6.000 7.000 5.000 9.000 0.000 10.000 2.000 1.000 1.000 9.000 9.000 3.000 5.000 3.000 6.000 10.000 4.000 10.000 3.000 9.000 8.000 2.000 4.000 4.000 2.000 0.000 0.000 2.000 8.000 0.000 1.000 6.000 3.000 10.000 6.000 5.000 2.000 5.000 9.000 5.000 9.000 6.000 5.000 0.000 0.000 2.000 6.000 1.000 0.000 1.000 3.000 9.000 5.000 3.000 5.000 1.000 10.000 2.000 8.000 8.000 7.000 4.000 7.000 10.000 3.000 1.000 10.000 5.000 3.000 1.000 8.000 4.000 0.000 8.000 1.000 7.000 5.000 4.000 8.000 9.000 6.000 9.000 3.000 9.000 10.000 9.000 5.000 3.000 10.000 5.000 9.000 3.000 3.000 3.000 2.000 7.000 2.000 1.000 4.000 6.000 5.000 3.000 3.000 2.000 4.000 8.000 1.000 4.000 7.000 10.000 8.000 7.000 5.000 9.000 1.000 7.000 4.000 3.000 3.000 7.000 0.000 3.000 2.000 0.000 4.000 6.000 3.000 1.000 7.000 10.000 10.000 0.000 2.000 3.000 9.000 0.000 2.000 3.000 5.000 1.000 9.000 10.000 1.000 7.000 10.000 0.000 9.000 6.000 9.000 7.000 6.000 10.000 10.000 7.000 9.000 8.000 8.000 3.000 9.000 3.000 8.000 7.000 8.000 0.000 1.000 9.000 4.000 10.000 8.000 6.000 1.000 7.000 0.000 6.000 7.000 7.000 5.000 0.000 10.000 5.000 1.000 3.000 5.000 1.000 3.000 3.000 1.000 7.000 0.000 4.000 8.000 1.000 7.000 6.000 4.000 7.000 
